-0.96417,-1.0006,-0.99825,1
1.0247,0.95802,-0.98279,1
-0.99158,0.98894,-1.0652,-1
0.99975,-0.97584,1.0683,-1
1.0009,-1.0125,0.9761,-1
-0.95076,-1.0017,0.99811,1
-1.0664,-1.0125,1.0401,1
1.0401,-1.008,-1.0902,-1
-0.98689,-1.0265,1.0297,1
-0.98884,0.99154,0.9765,1
-1.0226,1.0435,-1.0634,-1
-1.0457,-0.95314,-1.0159,1
0.98144,-0.99352,-1.0021,-1
-0.994,0.97897,-1.0154,-1
-1.0179,-1.0383,-1.0334,1
1.0331,0.98416,0.98845,-1
1.0065,-1.0022,-1.0199,-1
-0.98962,-0.96907,-0.96508,1
-1.0163,1.0144,-0.99963,-1
1.003,-1.0229,-0.91589,-1
0.97377,0.96149,1.0748,-1
-0.97172,-1.0219,-1.0482,1
0.99105,-1.0032,1.039,-1
1.0215,1.0248,0.91705,-1
1.0567,-0.98505,0.92996,-1
-1.0233,-0.99047,-0.93172,1
0.99903,0.99819,-1.0104,1
-1.0031,1.0011,0.98874,1
-1.0002,-0.99498,1.0373,1
-0.99848,1.0023,1.0253,1
0.98654,-0.99249,0.96987,-1
-0.99232,-0.96497,-0.99835,1
0.9743,0.97281,0.98825,-1
-1.0101,-1.0041,0.93147,1
-0.96153,-0.97722,-0.94221,1
-0.96408,1.0017,0.96906,1
0.96204,-1.0519,1.0269,-1
-0.99735,0.99867,0.99981,1
-0.9799,1.0189,-1.0302,-1
0.98626,0.92135,1.0552,-1
1.0675,-0.95279,1.0332,-1
-0.98365,0.97044,-1.0232,-1
1.026,-0.99044,0.99652,-1
-1.0175,-1.0267,0.98707,1
1.0231,0.99055,-1.0012,1
-1.043,0.99697,1.0257,1
-0.95013,1.0129,-0.98539,-1
1.008,1.0101,0.93992,-1
0.98689,0.96693,1.0813,-1
0.99885,1.0088,0.96868,-1
1.0532,-0.97695,0.97514,-1
0.99382,-0.91006,-1.0188,-1
1.0377,1.0153,0.95391,-1
0.99522,1.0197,-1.0173,1
-0.99386,-1.0266,-1.0734,1
-1.0583,-1.0279,0.97351,1
-0.99984,-0.99841,0.99926,1
0.98911,-0.99786,1.0464,-1
0.99171,-1.0267,1.0666,-1
1.0457,-1.0017,-1.0868,-1
-0.97975,-0.97773,1.0338,1
-0.99669,0.99922,-0.99491,-1
-0.97833,1.0234,-0.92924,-1
-1.004,1.0423,1.0865,1
-0.96889,1.0585,0.97927,1
1.0134,-1.0301,1.0267,-1
-1.009,1.0278,-0.97497,-1
1.0017,-1.0003,0.90422,-1
-1.0059,0.99555,-1.0091,-1
-0.98498,0.99474,-0.99625,-1
1.0118,-0.98493,1.0189,-1
1.0184,0.98659,-0.99181,1
1.0467,-0.99726,-0.97333,-1
0.99674,-0.98436,0.95431,-1
0.94969,1.0196,1.0464,-1
-1.0023,-1.0022,-1.0602,1
-1.0181,0.98313,0.99014,1
-0.99893,-1.0002,-0.95118,1
-0.99734,-0.99817,-1.0023,1
0.99611,1.0045,1.0004,-1
-1.015,-1.0057,-0.97098,1
1.0145,-1.0292,0.99717,-1
1.0566,-0.97888,-0.97265,-1
-0.96757,1.0116,0.95051,1
-0.99799,-1.0018,-0.99737,1
1.0227,-0.91363,1.0269,-1
-1.0049,-0.99523,1.0193,1
-0.99491,1.0023,-1.0014,-1
0.99527,-0.99541,0.98356,-1
1.0428,-0.97581,0.95087,-1
-0.95841,-1.0292,-0.96693,1
1.0126,-0.94879,1.0218,-1
-0.94721,0.98762,0.94122,1
-1.012,0.96377,-0.93041,-1
1.0081,1.0037,1.0063,-1
1.0099,0.97103,-1.0378,1
1.0052,1.0091,0.96794,-1
0.99864,-0.98855,-1.0591,-1
1.0624,-0.94065,-1.0086,-1
-1.0143,-1.01,0.96847,1
1.03,1.0595,-1.0314,1
-0.98001,1.0019,-1.0247,-1
-0.98312,-1.0129,0.92442,1
-0.94621,-0.98639,0.99351,1
-0.99406,1.0126,1.0195,1
-1.042,-1.0557,-0.95424,1
-1.0003,-0.99797,-0.99365,1
-0.99984,-0.99716,-0.99419,1
1.0152,-1.0117,1.0382,-1
0.99432,-0.97428,-0.90581,-1
